1, 2, -384.0, [0.9934938483363953, 0.005430375812559007, 0.14102077202772095, 0.08381719666061371, 0.8215710513734419, 0.6347100504008851, 0.0689981613893561, 0.671589972033205, 0.8626296999781214, 0.6194885938877415, 0.7423931388018333, 0.1245214718670995, 0.38833520504163355, 0.26715874304534554, 0.9104588219469685, 0.13177807097965405, 0.7041643420998632, 0.2403315272159478, 0.2934371949327304, 0.28194492222657264, 0.46236519553093525], TOTAL_WINS: 384, WINS_PER_OPP: 45,22,22,21,26,32,19,17,38,24,18,22,19,30,29
1, 3, -76.0, [0.7897185725777078, 0.7117911074535268, 0.13970507733876325, 0.11949528246664619, 0.9374973267399236, 0.8896372576922664, 0.5396639251282651, 0.908352132655433, 0.07329249836199014, 0.16876831092133426, 0.3620840208007061, 0.6589498894456318, 0.16062950984262503, 0.4549965979196948, 0.012897929254672924, 0.35477508985565104, 0.08911717374647898, 0.5748100739289588, 0.5729206089109622, 0.30352184054164677, 0.34644066100111137], TOTAL_WINS: 76, WINS_PER_OPP: 13,3,7,3,7,5,9,3,4,7,2,2,5,3,3
1, 4, -173.0, [0.31855897085402074, 0.5099883203841683, 0.9992890128557351, 0.4349065093562884, 0.6307803154895449, 0.6056773454980562, 0.8177448789727525, 0.34323232485381705, 0.14840515433583557, 0.2083395517868848, 0.005847284015142951, 0.7363961788959074, 0.7612571888016657, 0.4120904975089393, 0.1015121002738747, 0.6871090087285788, 0.34576963684749346, 0.8249806693431065, 0.058625920660591135, 0.28694618287644663, 0.8787537437852915], TOTAL_WINS: 173, WINS_PER_OPP: 28,4,12,8,15,8,8,11,11,19,10,7,8,14,10
1, 5, -216.0, [0.8058055421080912, 0.49280875956729353, 0.5769362359555524, 0.4048447954533311, 0.5476768939619272, 0.3319892507994346, 0.09702841785602537, 0.3804473134882539, 0.12333328845293179, 0.825730581043621, 0.09533522120301485, 0.30236095424064247, 0.5408556860923276, 0.00591947927923453, 0.5898443609207037, 0.9530179594475362, 0.49063160530734884, 0.21772117645746386, 0.45175899069388803, 0.48566723228875186, 0.21692697820512563], TOTAL_WINS: 216, WINS_PER_OPP: 25,9,15,15,17,22,10,11,11,19,7,18,10,17,10
1, 6, -332.0, [0.4884968998010849, 0.7215896382249529, 0.4077422937318239, 0.36069856131216416, 0.7479349910843941, 0.5934722953394207, 0.8613202788736807, 0.14815139217163775, 0.20579913483886603, 0.33867264829771865, 0.13958847106741323, 0.5032346902423244, 0.5737950490502686, 0.4667082349576177, 0.22755989695661372, 0.22646515746397167, 0.3263580215676133, 0.8084780280429964, 0.08318005105143744, 0.2597631419921459, 0.35709264967586063], TOTAL_WINS: 332, WINS_PER_OPP: 36,20,17,25,31,20,18,17,17,29,24,14,24,19,21
1, 7, -474.0, [0.22257810406969947, 0.4808681794640485, 0.09535874578923054, 0.8475832024959442, 0.7497401131525516, 0.68995418935813, 0.3454511503450759, 0.672823128205431, 0.0961931444600157, 0.8239867069753843, 0.9774843601175303, 0.11661769671985889, 0.5210283968187441, 0.7007279784867951, 0.22179696319181186, 0.039031923228305176, 0.6977992577926878, 0.7090066941907494, 0.8264783335202629, 0.8308186161440826, 0.11304359214154192], TOTAL_WINS: 474, WINS_PER_OPP: 58,33,21,29,38,31,23,25,28,39,29,23,25,26,28
2, 0, -1.0, [0.9108040869948192, 0.7236454214447908, 0.47515231691323623, 0.03404872094089195, 0.40605941969580006, 0.7650494567119955, 0.5589538023685072, 0.9707787194834391, 0.12506556968721538, 0.30592425526898426, 0.2986594684106116, 0.14129275958249987, 0.2820074114855062, 0.17156831349805887, 0.28555173732254424, 0.15244552049235516, 0.3041197676686418, 0.4388491152033973, 0.09972572743842634, 0.15626976444421592, 0.6170084864416994], TOTAL_WINS: 1, WINS_PER_OPP: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2, 1, -478.0, [0.6547748663416889, 0.8246279729442613, 0.28889433285842225, 0.05359550451728157, 0.9012117286802596, 0.9563977878976929, 0.2088438879617318, 0.127838457234542, 0.9358721113139159, 0.23413619451811707, 0.19048285439348467, 0.13170400124007942, 0.2525653920458112, 0.35465209885957516, 0.19022059278698034, 0.34138561133003276, 0.9608056983146412, 0.903142954590255, 0.0898917193692339, 0.28166359538489205, 0.9059580487843664], TOTAL_WINS: 478, WINS_PER_OPP: 39,19,23,30,38,20,18,27,25,37,25,24,28,24,30
2, 2, -385.0, [0.8005534952414904, 0.2526939957785629, 0.14102077202772095, 0.08381719666061371, 0.8215710513734419, 0.6347100504008851, 0.0689981613893561, 0.671589972033205, 0.9134172311248118, 0.6194885938877415, 0.7423931388018333, 0.1245214718670995, 0.48904101912727116, 0.26715874304534554, 0.9104588219469685, 0.13177807097965405, 0.7041643420998632, 0.2403315272159478, 0.15967143083767446, 0.28194492222657264, 0.46236519553093525], TOTAL_WINS: 385, WINS_PER_OPP: 52,21,26,27,35,27,20,19,19,29,21,22,17,25,25
2, 3, -522.0, [0.5154347270618268, 0.7703591528477816, 0.06985253866938163, 0.3382417095554153, 0.9687486633699618, 0.8896372576922664, 0.5396639251282651, 0.651295248924026, 0.5582464939846119, 0.20570063071805925, 0.3620840208007061, 0.20311190670814677, 0.08244646606894313, 0.8000697035565713, 0.012897929254672924, 0.35477508985565104, 0.08911717374647898, 0.7874050369644794, 0.4432762281878464, 0.5956633404892344, 0.6109260461012502], TOTAL_WINS: 522, WINS_PER_OPP: 45,24,32,37,35,32,27,37,33,41,38,30,34,43,34
