# generation, individual_idx, wins_vs_opp0, wins_vs_opp1, ...
generation 0
  ind 3: opp0=56  opp1=27  opp2=30  opp3=31  opp4=32  opp5=27  opp6=32  opp7=24  opp8=32  opp9=48  opp10=34  opp11=28  opp12=30  opp13=30  opp14=30
  ind 4: opp0=57  opp1=34  opp2=35  opp3=28  opp4=41  opp5=27  opp6=30  opp7=28  opp8=29  opp9=45  opp10=29  opp11=24  opp12=36  opp13=34  opp14=35
  ind 5: opp0=50  opp1=21  opp2=20  opp3=27  opp4=38  opp5=29  opp6=25  opp7=15  opp8=19  opp9=37  opp10=26  opp11=21  opp12=23  opp13=29  opp14=21
  ind 6: opp0=56  opp1=29  opp2=32  opp3=40  opp4=45  opp5=44  opp6=32  opp7=28  opp8=36  opp9=53  opp10=30  opp11=35  opp12=29  opp13=32  opp14=35
  ind 7: opp0=49  opp1=37  opp2=30  opp3=42  opp4=38  opp5=36  opp6=30  opp7=37  opp8=30  opp9=44  opp10=29  opp11=38  opp12=37  opp13=39  opp14=40

generation 14
  ind 0: opp0=53  opp1=31  opp2=35  opp3=39  opp4=45  opp5=41  opp6=30  opp7=41  opp8=36  opp9=51  opp10=39  opp11=34  opp12=30  opp13=33  opp14=35
  ind 1: opp0=51  opp1=29  opp2=39  opp3=44  opp4=48  opp5=37  opp6=32  opp7=32  opp8=32  opp9=47  opp10=31  opp11=31  opp12=40  opp13=36  opp14=41
  ind 2: opp0=55  opp1=31  opp2=26  opp3=36  opp4=31  opp5=41  opp6=25  opp7=35  opp8=33  opp9=47  opp10=37  opp11=30  opp12=29  opp13=26  opp14=31
  ind 3: opp0=50  opp1=20  opp2=29  opp3=30  opp4=40  opp5=28  opp6=25  opp7=24  opp8=33  opp9=44  opp10=33  opp11=26  opp12=27  opp13=33  opp14=25
  ind 4: opp0=55  opp1=22  opp2=32  opp3=36  opp4=37  opp5=35  opp6=31  opp7=30  opp8=25  opp9=41  opp10=27  opp11=26  opp12=30  opp13=30  opp14=26
  ind 5: opp0=55  opp1=30  opp2=39  opp3=28  opp4=37  opp5=32  opp6=24  opp7=29  opp8=31  opp9=53  opp10=25  opp11=30  opp12=37  opp13=37  opp14=33
  ind 6: opp0=63  opp1=34  opp2=33  opp3=44  opp4=39  opp5=35  opp6=37  opp7=33  opp8=32  opp9=44  opp10=35  opp11=33  opp12=37  opp13=35  opp14=30
  ind 7: opp0=63  opp1=38  opp2=45  opp3=35  opp4=45  opp5=33  opp6=38  opp7=31  opp8=35  opp9=47  opp10=38  opp11=28  opp12=38  opp13=40  opp14=36

generation 15
  ind 0: opp0=52  opp1=31  opp2=42  opp3=36  opp4=39  opp5=33  opp6=22  opp7=33  opp8=32  opp9=43  opp10=35  opp11=33  opp12=32  opp13=38  opp14=32
  ind 1: opp0=56  opp1=27  opp2=36  opp3=35  opp4=41  opp5=37  opp6=35  opp7=28  opp8=35  opp9=47  opp10=38  opp11=36  opp12=37  opp13=36  opp14=39
  ind 2: opp0=55  opp1=21  opp2=35  opp3=41  opp4=37  opp5=31  opp6=33  opp7=33  opp8=29  opp9=51  opp10=31  opp11=34  opp12=34  opp13=33  opp14=31
  ind 3: opp0=59  opp1=36  opp2=36  opp3=39  opp4=39  opp5=42  opp6=25  opp7=27  opp8=37  opp9=46  opp10=32  opp11=26  opp12=34  opp13=34  opp14=39
  ind 4: opp0=59  opp1=30  opp2=40  opp3=35  opp4=41  opp5=36  opp6=28  opp7=34  opp8=31  opp9=53  opp10=31  opp11=31  opp12=40  opp13=36  opp14=36
  ind 5: opp0=52  opp1=28  opp2=34  opp3=40  opp4=37  opp5=35  opp6=32  opp7=28  opp8=30  opp9=48  opp10=30  opp11=28  opp12=26  opp13=34  opp14=38
  ind 6: opp0=51  opp1=30  opp2=37  opp3=39  opp4=41  opp5=34  opp6=32  opp7=42  opp8=28  opp9=42  opp10=29  opp11=24  opp12=31  opp13=38  opp14=38
  ind 7: opp0=54  opp1=40  opp2=32  opp3=36  opp4=40  opp5=37  opp6=40  opp7=27  opp8=32  opp9=53  opp10=30  opp11=29  opp12=38  opp13=35  opp14=33

generation 16
  ind 0: opp0=62  opp1=35  opp2=42  opp3=34  opp4=50  opp5=37  opp6=32  opp7=28  opp8=33  opp9=43  opp10=38  opp11=33  opp12=33  opp13=38  opp14=33
  ind 1: opp0=53  opp1=31  opp2=36  opp3=36  opp4=48  opp5=38  opp6=29  opp7=34  opp8=41  opp9=44  opp10=42  opp11=31  opp12=31  opp13=36  opp14=37
  ind 2: opp0=51  opp1=23  opp2=38  opp3=41  opp4=35  opp5=38  opp6=33  opp7=28  opp8=30  opp9=46  opp10=26  opp11=34  opp12=36  opp13=24  opp14=34
